Auftrag;Geometrie;DruckerID;Volumen;Filamentdichte;Wirkleistung
39;Quader;4;125;100;59.61488
39;Quader;4;125;100;58.96813
39;Quader;4;125;100;60.05025
39;Quader;4;125;100;60.948736
39;Quader;4;125;100;59.46304
39;Quader;4;125;100;61.257088
39;Quader;4;125;100;60.506536
39;Quader;4;125;100;59.78674
39;Quader;4;125;100;59.331025
39;Quader;4;125;100;60.660778
39;Quader;4;125;100;60.660778
39;Quader;4;125;100;59.35085
39;Quader;4;125;100;60.989788
39;Quader;4;125;100;60.372556
39;Quader;4;125;100;59.65479
39;Quader;4;125;100;59.50282
39;Quader;4;125;100;60.1107
39;Quader;4;125;100;60.352294
39;Quader;4;125;100;60.506536
39;Quader;4;125;100;60.599596
39;Quader;4;125;100;60.404896
39;Quader;4;125;100;59.027215
39;Quader;4;125;100;59.82678
39;Quader;4;125;100;60.701566
39;Quader;4;125;100;59.978815
39;Quader;4;125;100;60.660778
39;Quader;4;125;100;60.85594
39;Quader;4;125;100;59.82678
39;Quader;4;125;100;58.488128
39;Quader;4;125;100;60.1107
39;Quader;4;125;100;60.526864
39;Quader;4;125;100;60.13085
39;Quader;4;125;100;60.681172
39;Quader;4;125;100;60.526864
39;Quader;4;125;100;59.82678
39;Quader;4;125;100;58.507584
39;Quader;4;125;100;60.151
39;Quader;4;125;100;60.8764
39;Quader;4;125;100;60.018985
39;Quader;4;125;100;60.8764
39;Quader;4;125;100;60.8764
39;Quader;4;125;100;59.88684
39;Quader;4;125;100;59.58238
39;Quader;4;125;100;59.86682
39;Quader;4;125;100;60.151
39;Quader;4;125;100;59.56249
39;Quader;4;125;100;61.18528
39;Quader;4;125;100;60.547192
39;Quader;4;125;100;59.5426
39;Quader;4;125;100;59.15936
39;Quader;4;125;100;60.05025
39;Quader;4;125;100;60.85594
39;Quader;4;125;100;59.8468
39;Quader;4;125;100;61.010314
39;Quader;4;125;100;60.681172
39;Quader;4;125;100;59.5426
39;Quader;4;125;100;59.410325
39;Quader;4;125;100;59.9989
39;Quader;4;125;100;59.714655
39;Quader;4;125;100;59.714655
39;Quader;4;125;100;62.07214
39;Quader;4;125;100;59.86682
39;Quader;4;125;100;59.6947
39;Quader;4;125;100;59.6947
39;Quader;4;125;100;60.151
39;Quader;4;125;100;60.762748
39;Quader;4;125;100;59.88684
39;Quader;4;125;100;61.071892
39;Quader;4;125;100;60.608176
39;Quader;4;125;100;59.56249
39;Quader;4;125;100;59.56249
39;Quader;4;125;100;61.010314
39;Quader;4;125;100;61.03084
39;Quader;4;125;100;60.059155
39;Quader;4;125;100;60.95824
39;Quader;4;125;100;59.86682
39;Quader;4;125;100;59.5426
39;Quader;4;125;100;59.8468
39;Quader;4;125;100;61.03084
39;Quader;4;125;100;60.599596
39;Quader;4;125;100;60.79456
39;Quader;4;125;100;60.640384
39;Quader;4;125;100;59.78674
39;Quader;4;125;100;58.468672
39;Quader;4;125;100;59.938645
39;Quader;4;125;100;60.79456
39;Quader;4;125;100;60.79456
39;Quader;4;125;100;60.81502
39;Quader;4;125;100;60.660778
39;Quader;4;125;100;60.486208
39;Quader;4;125;100;59.027215
39;Quader;4;125;100;60.81502
39;Quader;4;125;100;60.640384
39;Quader;4;125;100;60.177856
39;Quader;4;125;100;60.989788
39;Quader;4;125;100;60.701566
39;Quader;4;125;100;60.41308
39;Quader;4;125;100;58.69632
39;Quader;4;125;100;59.978815
39;Quader;4;125;100;60.547192
39;Quader;4;125;100;60.72196
39;Quader;4;125;100;59.978815
39;Quader;4;125;100;61.424317
39;Quader;4;125;100;60.392818
39;Quader;4;125;100;59.5426
39;Quader;4;125;100;59.410325
39;Quader;4;125;100;58.885312
39;Quader;4;125;100;59.8468
39;Quader;4;125;100;60.701566
39;Quader;4;125;100;60.21145
39;Quader;4;125;100;59.62216
39;Quader;4;125;100;61.535608
39;Quader;4;125;100;59.73461
39;Quader;4;125;100;59.331025
39;Quader;4;125;100;59.19888
39;Quader;4;125;100;60.03907
39;Quader;4;125;100;60.56752
39;Quader;4;125;100;33.09436
39;Quader;4;125;100;17.67712
39;Quader;4;125;100;2.465475
40;Kegel;1;19.635;10;33.888184
40;Kegel;1;19.635;10;82.08608
40;Kegel;1;19.635;10;97.615752
40;Kegel;1;19.635;10;59.972
40;Kegel;1;19.635;10;59.53255
40;Kegel;1;19.635;10;56.92875
40;Kegel;1;19.635;10;53.748562
40;Kegel;1;19.635;10;52.138746
40;Kegel;1;19.635;10;51.26656
40;Kegel;1;19.635;10;22.000328
40;Kegel;1;19.635;10;22.271235
40;Kegel;1;19.635;10;22.184064
40;Kegel;1;19.635;10;26.347148
40;Kegel;1;19.635;10;33.221956
40;Kegel;1;19.635;10;44.06688
40;Kegel;1;19.635;10;46.8402
40;Kegel;1;19.635;10;49.336176
40;Kegel;1;19.635;10;51.51041
40;Kegel;1;19.635;10;52.51302
40;Kegel;1;19.635;10;53.650014
40;Kegel;1;19.635;10;54.2592
40;Kegel;1;19.635;10;54.76788
40;Kegel;1;19.635;10;54.960768
40;Kegel;1;19.635;10;55.724112
40;Kegel;1;19.635;10;55.504966
40;Kegel;1;19.635;10;55.434229
40;Kegel;1;19.635;10;55.286112
40;Kegel;1;19.635;10;54.721368
40;Kegel;1;19.635;10;54.151416
40;Kegel;1;19.635;10;54.744624
40;Kegel;1;19.635;10;54.93744
40;Kegel;1;19.635;10;54.387775
40;Kegel;1;19.635;10;53.83238
40;Kegel;1;19.635;10;54.555122
40;Kegel;1;19.635;10;53.62175
40;Kegel;1;19.635;10;54.531976
40;Kegel;1;19.635;10;53.5535
40;Kegel;1;19.635;10;53.7411
40;Kegel;1;19.635;10;53.78674
40;Kegel;1;19.635;10;53.99751
40;Kegel;1;19.635;10;53.5535
40;Kegel;1;19.635;10;52.87815
40;Kegel;1;19.635;10;53.108334
40;Kegel;1;19.635;10;53.130828
40;Kegel;1;19.635;10;52.338648
40;Kegel;1;19.635;10;52.1781
40;Kegel;1;19.635;10;53.063346
40;Kegel;1;19.635;10;52.693092
40;Kegel;1;19.635;10;52.855725
40;Kegel;1;19.635;10;53.063346
40;Kegel;1;19.635;10;52.338648
40;Kegel;1;19.635;10;52.1781
40;Kegel;1;19.635;10;52.360816
40;Kegel;1;19.635;10;51.749058
40;Kegel;1;19.635;10;51.389
40;Kegel;1;19.635;10;51.525278
40;Kegel;1;19.635;10;51.661422
40;Kegel;1;19.635;10;51.639513
40;Kegel;1;19.635;10;52.0455
40;Kegel;1;19.635;10;51.933308
40;Kegel;1;19.635;10;51.55656
40;Kegel;1;19.635;10;51.600252
40;Kegel;1;19.635;10;51.44436
40;Kegel;1;19.635;10;35.932288
40;Kegel;1;19.635;10;14.925393
40;Kegel;1;19.635;10;39.249042
40;Kegel;1;19.635;10;32.86512
40;Kegel;1;19.635;10;25.17892
40;Kegel;1;19.635;10;23.03925
40;Kegel;1;19.635;10;22.656
40;Kegel;1;19.635;10;1.99082
41;Kegel;1;9.621;10;25.52576
41;Kegel;1;9.621;10;79.1952
41;Kegel;1;9.621;10;93.69812
41;Kegel;1;9.621;10;71.099368
41;Kegel;1;9.621;10;56.611282
41;Kegel;1;9.621;10;52.454724
41;Kegel;1;9.621;10;50.46624
41;Kegel;1;9.621;10;25.045488
41;Kegel;1;9.621;10;20.96388
41;Kegel;1;9.621;10;22.309063
41;Kegel;1;9.621;10;27.631044
41;Kegel;1;9.621;10;41.77908
41;Kegel;1;9.621;10;46.30717
41;Kegel;1;9.621;10;49.208016
41;Kegel;1;9.621;10;51.901938
41;Kegel;1;9.621;10;53.50212
41;Kegel;1;9.621;10;54.433925
41;Kegel;1;9.621;10;54.936392
41;Kegel;1;9.621;10;55.856304
41;Kegel;1;9.621;10;55.90368
41;Kegel;1;9.621;10;55.90368
41;Kegel;1;9.621;10;55.686528
41;Kegel;1;9.621;10;55.12724
41;Kegel;1;9.621;10;55.150599
41;Kegel;1;9.621;10;54.861771
41;Kegel;1;9.621;10;54.861771
41;Kegel;1;9.621;10;53.92366
41;Kegel;1;9.621;10;54.23152
41;Kegel;1;9.621;10;53.479416
41;Kegel;1;9.621;10;53.52468
41;Kegel;1;9.621;10;53.43389
41;Kegel;1;9.621;10;53.530308
41;Kegel;1;9.621;10;53.296292
41;Kegel;1;9.621;10;53.296292
41;Kegel;1;9.621;10;53.250426
41;Kegel;1;9.621;10;52.92553
41;Kegel;1;9.621;10;53.25426
41;Kegel;1;9.621;10;53.135761
41;Kegel;1;9.621;10;53.36928
41;Kegel;1;9.621;10;53.300268
41;Kegel;1;9.621;10;52.533255
41;Kegel;1;9.621;10;52.674048
41;Kegel;1;9.621;10;52.4552
41;Kegel;1;9.621;10;26.312328
41;Kegel;1;9.621;10;25.98885
41;Kegel;1;9.621;10;1.99082
42;Kegel;1;3.142;10;25.20128
42;Kegel;1;3.142;10;97.678224
42;Kegel;1;3.142;10;90.332594
42;Kegel;1;3.142;10;65.472672
42;Kegel;1;3.142;10;31.74159
42;Kegel;1;3.142;10;23.429604
42;Kegel;1;3.142;10;31.356612
42;Kegel;1;3.142;10;43.33329
42;Kegel;1;3.142;10;47.104752
42;Kegel;1;3.142;10;49.613967
42;Kegel;1;3.142;10;50.213025
42;Kegel;1;3.142;10;50.6943
42;Kegel;1;3.142;10;51.059034
42;Kegel;1;3.142;10;51.241608
42;Kegel;1;3.142;10;51.861849
42;Kegel;1;3.142;10;32.838624
42;Kegel;1;3.142;10;4.695264
42;Kegel;1;3.142;10;6.1798
42;Kegel;1;3.142;10;1.939392
43;Kegel;4;19.635;55;37.0331
43;Kegel;4;19.635;55;90.707563
43;Kegel;4;19.635;55;106.80474
43;Kegel;4;19.635;55;82.805652
43;Kegel;4;19.635;55;69.21376
43;Kegel;4;19.635;55;65.72544
43;Kegel;4;19.635;55;62.164705
43;Kegel;4;19.635;55;60.766958
43;Kegel;4;19.635;55;58.903572
43;Kegel;4;19.635;55;26.02194
43;Kegel;4;19.635;55;27.7992
43;Kegel;4;19.635;55;27.9279
43;Kegel;4;19.635;55;30.797613
43;Kegel;4;19.635;55;39.968832
43;Kegel;4;19.635;55;51.10848
43;Kegel;4;19.635;55;55.60312
43;Kegel;4;19.635;55;58.64586
43;Kegel;4;19.635;55;60.400872
43;Kegel;4;19.635;55;62.7648
43;Kegel;4;19.635;55;62.77182
43;Kegel;4;19.635;55;64.12728
43;Kegel;4;19.635;55;64.5564
43;Kegel;4;19.635;55;65.11776
43;Kegel;4;19.635;55;64.5288
43;Kegel;4;19.635;55;64.66048
43;Kegel;4;19.635;55;64.23168
43;Kegel;4;19.635;55;64.6328
43;Kegel;4;19.635;55;64.31424
43;Kegel;4;19.635;55;64.31424
43;Kegel;4;19.635;55;64.12728
43;Kegel;4;19.635;55;64.15472
43;Kegel;4;19.635;55;64.45184
43;Kegel;4;19.635;55;64.3968
43;Kegel;4;19.635;55;63.648
43;Kegel;4;19.635;55;64.2096
43;Kegel;4;19.635;55;64.12728
43;Kegel;4;19.635;55;63.94032
43;Kegel;4;19.635;55;63.99504
43;Kegel;4;19.635;55;63.7024
43;Kegel;4;19.635;55;63.5936
43;Kegel;4;19.635;55;63.80792
43;Kegel;4;19.635;55;63.54216
43;Kegel;4;19.635;55;63.2212
43;Kegel;4;19.635;55;63.38176
43;Kegel;4;19.635;55;63.00672
43;Kegel;4;19.635;55;63.56928
43;Kegel;4;19.635;55;63.4608
43;Kegel;4;19.635;55;63.4608
43;Kegel;4;19.635;55;63.4608
43;Kegel;4;19.635;55;63.7568
43;Kegel;4;19.635;55;63.56928
43;Kegel;4;19.635;55;63.4088
43;Kegel;4;19.635;55;63.00672
43;Kegel;4;19.635;55;63.56928
43;Kegel;4;19.635;55;63.14032
43;Kegel;4;19.635;55;62.7388
43;Kegel;4;19.635;55;63.30064
43;Kegel;4;19.635;55;62.6852
43;Kegel;4;19.635;55;62.81856
43;Kegel;4;19.635;55;63.11336
43;Kegel;4;19.635;55;63.00672
43;Kegel;4;19.635;55;63.4088
43;Kegel;4;19.635;55;63.2212
43;Kegel;4;19.635;55;63.0864
43;Kegel;4;19.635;55;62.7656
43;Kegel;4;19.635;55;63.16728
43;Kegel;4;19.635;55;62.8192
43;Kegel;4;19.635;55;63.06048
43;Kegel;4;19.635;55;63.19424
43;Kegel;4;19.635;55;62.7656
43;Kegel;4;19.635;55;63.2736
43;Kegel;4;19.635;55;63.2736
43;Kegel;4;19.635;55;62.97984
43;Kegel;4;19.635;55;63.14032
43;Kegel;4;19.635;55;63.16728
43;Kegel;4;19.635;55;63.05944
43;Kegel;4;19.635;55;63.03248
43;Kegel;4;19.635;55;62.92608
43;Kegel;4;19.635;55;63.14032
43;Kegel;4;19.635;55;63.14032
43;Kegel;4;19.635;55;63.16728
43;Kegel;4;19.635;55;63.19424
43;Kegel;4;19.635;55;63.32768
43;Kegel;4;19.635;55;62.95296
43;Kegel;4;19.635;55;63.11336
43;Kegel;4;19.635;55;62.60496
43;Kegel;4;19.635;55;63.21952
43;Kegel;4;19.635;55;63.05944
43;Kegel;4;19.635;55;62.92608
43;Kegel;4;19.635;55;62.95296
43;Kegel;4;19.635;55;62.7656
43;Kegel;4;19.635;55;62.57824
43;Kegel;4;19.635;55;62.95296
43;Kegel;4;19.635;55;63.35472
43;Kegel;4;19.635;55;62.7656
43;Kegel;4;19.635;55;62.7388
43;Kegel;4;19.635;55;62.63168
43;Kegel;4;19.635;55;63.2212
43;Kegel;4;19.635;55;62.68512
43;Kegel;4;19.635;55;62.8728
43;Kegel;4;19.635;55;62.846
43;Kegel;4;19.635;55;62.4708
43;Kegel;4;19.635;55;63.08736
43;Kegel;4;19.635;55;62.5244
43;Kegel;4;19.635;55;62.86896
43;Kegel;4;19.635;55;62.814528
43;Kegel;4;19.635;55;62.57331
43;Kegel;4;19.635;55;62.57331
43;Kegel;4;19.635;55;62.118819
43;Kegel;4;19.635;55;61.744032
43;Kegel;4;19.635;55;61.6653
43;Kegel;4;19.635;55;60.40448
43;Kegel;4;19.635;55;60.61496
43;Kegel;4;19.635;55;35.683666
43;Kegel;4;19.635;55;32.969392
43;Kegel;4;19.635;55;27.167694
43;Kegel;4;19.635;55;25.552332
43;Kegel;4;19.635;55;2.491035
44;Kegel;4;9.621;55;27.45468
44;Kegel;4;9.621;55;103.945905
44;Kegel;4;9.621;55;100.509525
44;Kegel;4;9.621;55;60.477296
44;Kegel;4;9.621;55;64.796112
44;Kegel;4;9.621;55;61.0368
44;Kegel;4;9.621;55;58.812656
44;Kegel;4;9.621;55;24.405472
44;Kegel;4;9.621;55;28.50848
44;Kegel;4;9.621;55;28.39116
44;Kegel;4;9.621;55;37.30168
44;Kegel;4;9.621;55;49.902208
44;Kegel;4;9.621;55;55.875358
44;Kegel;4;9.621;55;58.918753
44;Kegel;4;9.621;55;60.56192
44;Kegel;4;9.621;55;61.69648
44;Kegel;4;9.621;55;63.64494
44;Kegel;4;9.621;55;63.99162
44;Kegel;4;9.621;55;64.337976
44;Kegel;4;9.621;55;64.955277
44;Kegel;4;9.621;55;65.414466
44;Kegel;4;9.621;55;64.852164
44;Kegel;4;9.621;55;65.039598
44;Kegel;4;9.621;55;65.25522
44;Kegel;4;9.621;55;64.6348
44;Kegel;4;9.621;55;65.095812
44;Kegel;4;9.621;55;65.283408
44;Kegel;4;9.621;55;65.527542
44;Kegel;4;9.621;55;65.152026
44;Kegel;4;9.621;55;65.311596
44;Kegel;4;9.621;55;64.908216
44;Kegel;4;9.621;55;64.72062
44;Kegel;4;9.621;55;64.77651
44;Kegel;4;9.621;55;64.804455
44;Kegel;4;9.621;55;64.672344
44;Kegel;4;9.621;55;64.64448
44;Kegel;4;9.621;55;65.180133
44;Kegel;4;9.621;55;64.804455
44;Kegel;4;9.621;55;64.254384
44;Kegel;4;9.621;55;64.213236
44;Kegel;4;9.621;55;63.60592
44;Kegel;4;9.621;55;64.616616
44;Kegel;4;9.621;55;64.400994
44;Kegel;4;9.621;55;64.64448
44;Kegel;4;9.621;55;64.672344
44;Kegel;4;9.621;55;64.296342
44;Kegel;4;9.621;55;64.26864
44;Kegel;4;9.621;55;64.400994
44;Kegel;4;9.621;55;64.373211
44;Kegel;4;9.621;55;64.588752
44;Kegel;4;9.621;55;64.400994
44;Kegel;4;9.621;55;63.23504
44;Kegel;4;9.621;55;63.997857
44;Kegel;4;9.621;55;63.970236
44;Kegel;4;9.621;55;64.185534
44;Kegel;4;9.621;55;62.80992
44;Kegel;4;9.621;55;63.7551
44;Kegel;4;9.621;55;63.34416
44;Kegel;4;9.621;55;63.34416
44;Kegel;4;9.621;55;62.9184
44;Kegel;4;9.621;55;62.89128
44;Kegel;4;9.621;55;62.89128
44;Kegel;4;9.621;55;62.28096
44;Kegel;4;9.621;55;62.14656
44;Kegel;4;9.621;55;61.908
44;Kegel;4;9.621;55;62.763255
44;Kegel;4;9.621;55;61.51296
44;Kegel;4;9.621;55;61.6192
44;Kegel;4;9.621;55;21.501744
44;Kegel;4;9.621;55;2.491035
45;Kegel;4;3.142;55;27.53784
45;Kegel;4;3.142;55;48.638464
45;Kegel;4;3.142;55;102.4114
45;Kegel;4;3.142;55;93.46176
45;Kegel;4;3.142;55;69.312591
45;Kegel;4;3.142;55;25.444068
45;Kegel;4;3.142;55;36.339286
45;Kegel;4;3.142;55;41.86819
45;Kegel;4;3.142;55;52.794768
45;Kegel;4;3.142;55;56.937034
45;Kegel;4;3.142;55;59.55192
45;Kegel;4;3.142;55;60.5056
45;Kegel;4;3.142;55;61.40712
45;Kegel;4;3.142;55;61.2216
45;Kegel;4;3.142;55;61.38064
45;Kegel;4;3.142;55;61.1424
45;Kegel;4;3.142;55;60.77184
45;Kegel;4;3.142;55;17.8486
45;Kegel;4;3.142;55;5.987394
45;Kegel;4;3.142;55;3.029026
45;Kegel;4;3.142;55;2.43495
46;Quader;1;125;100;34.40556
46;Quader;1;125;100;59.09812
46;Quader;1;125;100;93.003957
46;Quader;1;125;100;87.467924
46;Quader;1;125;100;63.13601
46;Quader;1;125;100;57.768516
46;Quader;1;125;100;54.516392
46;Quader;1;125;100;51.96191
46;Quader;1;125;100;51.263619
46;Quader;1;125;100;50.38392
46;Quader;1;125;100;49.664286
46;Quader;1;125;100;49.48687
46;Quader;1;125;100;48.74826
46;Quader;1;125;100;48.615336
46;Quader;1;125;100;48.636192
46;Quader;1;125;100;19.606532
46;Quader;1;125;100;22.9899
46;Quader;1;125;100;22.19651
46;Quader;1;125;100;24.88044
46;Quader;1;125;100;30.838368
46;Quader;1;125;100;34.43508
46;Quader;1;125;100;36.30537
46;Quader;1;125;100;37.01724
46;Quader;1;125;100;38.07451
46;Quader;1;125;100;45.751068
46;Quader;1;125;100;48.766336
46;Quader;1;125;100;50.332464
46;Quader;1;125;100;51.5529
46;Quader;1;125;100;52.177545
46;Quader;1;125;100;53.439264
46;Quader;1;125;100;53.63028
46;Quader;1;125;100;53.7984
46;Quader;1;125;100;53.77536
46;Quader;1;125;100;53.920296
46;Quader;1;125;100;53.897184
46;Quader;1;125;100;54.256248
46;Quader;1;125;100;53.00576
46;Quader;1;125;100;53.6832
46;Quader;1;125;100;53.897184
46;Quader;1;125;100;53.171403
46;Quader;1;125;100;53.920296
46;Quader;1;125;100;54.279504
46;Quader;1;125;100;54.065088
46;Quader;1;125;100;53.314184
46;Quader;1;125;100;52.98304
46;Quader;1;125;100;53.125821
46;Quader;1;125;100;53.125821
46;Quader;1;125;100;53.291322
46;Quader;1;125;100;54.01872
46;Quader;1;125;100;54.041904
46;Quader;1;125;100;53.171403
46;Quader;1;125;100;53.291322
46;Quader;1;125;100;53.6832
46;Quader;1;125;100;53.080239
46;Quader;1;125;100;53.995536
46;Quader;1;125;100;53.995536
46;Quader;1;125;100;53.10303
46;Quader;1;125;100;53.26846
46;Quader;1;125;100;52.91488
46;Quader;1;125;100;53.245598
46;Quader;1;125;100;53.080239
46;Quader;1;125;100;53.827848
46;Quader;1;125;100;53.291322
46;Quader;1;125;100;53.26846
46;Quader;1;125;100;53.057448
46;Quader;1;125;100;53.222736
46;Quader;1;125;100;53.057448
46;Quader;1;125;100;53.222736
46;Quader;1;125;100;53.291322
46;Quader;1;125;100;53.43389
46;Quader;1;125;100;53.080239
46;Quader;1;125;100;53.245598
46;Quader;1;125;100;52.54074
46;Quader;1;125;100;52.88976
46;Quader;1;125;100;53.314184
46;Quader;1;125;100;53.26846
46;Quader;1;125;100;53.410957
46;Quader;1;125;100;53.222736
46;Quader;1;125;100;53.057448
46;Quader;1;125;100;52.6813
46;Quader;1;125;100;52.5182
46;Quader;1;125;100;53.26846
46;Quader;1;125;100;53.43389
46;Quader;1;125;100;53.43389
46;Quader;1;125;100;53.291322
46;Quader;1;125;100;52.72652
46;Quader;1;125;100;52.86708
46;Quader;1;125;100;52.5182
46;Quader;1;125;100;53.43389
46;Quader;1;125;100;53.59932
46;Quader;1;125;100;53.125821
46;Quader;1;125;100;52.79904
46;Quader;1;125;100;52.33263
46;Quader;1;125;100;53.410957
46;Quader;1;125;100;52.70391
46;Quader;1;125;100;53.43389
46;Quader;1;125;100;53.622324
46;Quader;1;125;100;52.86708
46;Quader;1;125;100;52.54074
46;Quader;1;125;100;52.6813
46;Quader;1;125;100;52.8444
46;Quader;1;125;100;52.54074
46;Quader;1;125;100;53.291322
46;Quader;1;125;100;52.72652
46;Quader;1;125;100;52.74913
46;Quader;1;125;100;52.77174
46;Quader;1;125;100;52.74913
46;Quader;1;125;100;52.74913
46;Quader;1;125;100;52.72652
46;Quader;1;125;100;53.291322
46;Quader;1;125;100;52.6813
46;Quader;1;125;100;52.5182
46;Quader;1;125;100;52.72652
46;Quader;1;125;100;52.86708
46;Quader;1;125;100;52.86708
46;Quader;1;125;100;52.70391
46;Quader;1;125;100;53.291322
46;Quader;1;125;100;53.410957
46;Quader;1;125;100;52.45058
46;Quader;1;125;100;52.61347
46;Quader;1;125;100;52.82172
46;Quader;1;125;100;52.8444
46;Quader;1;125;100;52.8444
46;Quader;1;125;100;52.86708
46;Quader;1;125;100;52.54074
46;Quader;1;125;100;51.950997
46;Quader;1;125;100;53.456823
46;Quader;1;125;100;52.56328
46;Quader;1;125;100;52.156548
46;Quader;1;125;100;52.93512
46;Quader;1;125;100;52.60836
46;Quader;1;125;100;52.60836
46;Quader;1;125;100;51.834594
46;Quader;1;125;100;51.973284
46;Quader;1;125;100;52.74913
46;Quader;1;125;100;52.56328
46;Quader;1;125;100;52.88976
46;Quader;1;125;100;52.72652
46;Quader;1;125;100;52.72652
46;Quader;1;125;100;51.906423
46;Quader;1;125;100;52.49566
46;Quader;1;125;100;52.8444
46;Quader;1;125;100;51.60717
46;Quader;1;125;100;53.530308
46;Quader;1;125;100;52.28769
46;Quader;1;125;100;52.47312
46;Quader;1;125;100;51.906423
46;Quader;1;125;100;52.33263
46;Quader;1;125;100;52.82172
46;Quader;1;125;100;51.76794
46;Quader;1;125;100;53.245598
46;Quader;1;125;100;52.8444
46;Quader;1;125;100;52.5182
46;Quader;1;125;100;51.790158
46;Quader;1;125;100;52.08948
46;Quader;1;125;100;52.08948
46;Quader;1;125;100;51.906423
46;Quader;1;125;100;52.962
46;Quader;1;125;100;52.36042
46;Quader;1;125;100;51.71628
46;Quader;1;125;100;51.884136
46;Quader;1;125;100;52.63608
46;Quader;1;125;100;52.61347
46;Quader;1;125;100;52.28769
46;Quader;1;125;100;52.42804
46;Quader;1;125;100;52.33788
46;Quader;1;125;100;51.679068
46;Quader;1;125;100;51.540723
46;Quader;1;125;100;52.044768
46;Quader;1;125;100;52.59086
46;Quader;1;125;100;52.56825
46;Quader;1;125;100;52.42804
46;Quader;1;125;100;52.42804
46;Quader;1;125;100;51.496425
46;Quader;1;125;100;52.38296
46;Quader;1;125;100;52.59086
46;Quader;1;125;100;52.89375
46;Quader;1;125;100;52.871
46;Quader;1;125;100;52.36042
46;Quader;1;125;100;52.38296
46;Quader;1;125;100;51.474276
46;Quader;1;125;100;52.38296
46;Quader;1;125;100;52.19781
46;Quader;1;125;100;51.612414
46;Quader;1;125;100;52.966284
46;Quader;1;125;100;52.38296
46;Quader;1;125;100;51.955344
46;Quader;1;125;100;51.474276
46;Quader;1;125;100;51.794988
46;Quader;1;125;100;52.56825
46;Quader;1;125;100;51.65685
46;Quader;1;125;100;52.59086
46;Quader;1;125;100;52.08
46;Quader;1;125;100;52.52303
46;Quader;1;125;100;52.0352
46;Quader;1;125;100;51.634632
46;Quader;1;125;100;52.731
46;Quader;1;125;100;51.65685
46;Quader;1;125;100;53.319225
46;Quader;1;125;100;52.4055
46;Quader;1;125;100;51.65685
46;Quader;1;125;100;51.336
46;Quader;1;125;100;52.38296
46;Quader;1;125;100;52.36042
46;Quader;1;125;100;51.452127
46;Quader;1;125;100;53.461296
46;Quader;1;125;100;52.19781
46;Quader;1;125;100;52.132602
46;Quader;1;125;100;51.37608
46;Quader;1;125;100;51.69395
46;Quader;1;125;100;52.33788
46;Quader;1;125;100;51.24768
46;Quader;1;125;100;53.273359
46;Quader;1;125;100;52.24275
46;Quader;1;125;100;51.634632
46;Quader;1;125;100;51.634632
46;Quader;1;125;100;51.634632
46;Quader;1;125;100;52.731
46;Quader;1;125;100;51.496425
46;Quader;1;125;100;52.56825
46;Quader;1;125;100;52.4055
46;Quader;1;125;100;51.518574
46;Quader;1;125;100;52.000056
46;Quader;1;125;100;52.59086
46;Quader;1;125;100;51.817275
46;Quader;1;125;100;52.4055
46;Quader;1;125;100;53.319225
46;Quader;1;125;100;52.36042
46;Quader;1;125;100;51.452127
46;Quader;1;125;100;52.56825
46;Quader;1;125;100;52.75368
46;Quader;1;125;100;52.61347
46;Quader;1;125;100;52.61347
46;Quader;1;125;100;52.61347
46;Quader;1;125;100;52.59086
46;Quader;1;125;100;50.9082
46;Quader;1;125;100;52.24275
46;Quader;1;125;100;52.38296
46;Quader;1;125;100;51.817275
46;Quader;1;125;100;52.38296
46;Quader;1;125;100;52.54564
46;Quader;1;125;100;52.54564
46;Quader;1;125;100;51.336
46;Quader;1;125;100;51.634632
46;Quader;1;125;100;52.75368
46;Quader;1;125;100;51.562872
46;Quader;1;125;100;52.63608
46;Quader;1;125;100;52.59086
46;Quader;1;125;100;51.679068
46;Quader;1;125;100;51.518574
46;Quader;1;125;100;51.884136
46;Quader;1;125;100;52.82172
46;Quader;1;125;100;51.132192
46;Quader;1;125;100;52.93925
46;Quader;1;125;100;52.75368
46;Quader;1;125;100;51.794988
46;Quader;1;125;100;51.336
46;Quader;1;125;100;51.839562
46;Quader;1;125;100;52.4552
46;Quader;1;125;100;51.06552
46;Quader;1;125;100;52.731
46;Quader;1;125;100;52.56825
46;Quader;1;125;100;51.839562
46;Quader;1;125;100;51.474276
46;Quader;1;125;100;52.276056
46;Quader;1;125;100;52.731
46;Quader;1;125;100;51.817275
46;Quader;1;125;100;52.54564
46;Quader;1;125;100;52.52303
46;Quader;1;125;100;51.31392
46;Quader;1;125;100;51.679068
46;Quader;1;125;100;52.16055
46;Quader;1;125;100;52.56825
46;Quader;1;125;100;51.634632
46;Quader;1;125;100;52.70832
46;Quader;1;125;100;51.65685
46;Quader;1;125;100;50.368824
46;Quader;1;125;100;51.590196
46;Quader;1;125;100;52.47781
46;Quader;1;125;100;51.728127
46;Quader;1;125;100;52.2928
46;Quader;1;125;100;52.50042
46;Quader;1;125;100;51.772701
46;Quader;1;125;100;51.131553
46;Quader;1;125;100;51.634632
46;Quader;1;125;100;52.68564
46;Quader;1;125;100;51.772701
46;Quader;1;125;100;52.36042
46;Quader;1;125;100;52.52303
46;Quader;1;125;100;51.590196
46;Quader;1;125;100;51.407829
46;Quader;1;125;100;52.15287
46;Quader;1;125;100;52.84825
46;Quader;1;125;100;51.794988
46;Quader;1;125;100;52.54564
46;Quader;1;125;100;52.38296
